SampleSize,TimeMs
100,0.462667
100,0.04575
100,0.01825
100,0.012875
100,0.013375
100,0.012625
100,0.015041
100,0.012458
100,0.013083
100,0.011833
100,0.011916
100,0.011375
100,0.011292
100,0.01825
100,0.016125
100,0.013709
100,0.010667
100,0.010792
100,0.015083
100,0.010833
100,0.010542
100,0.013333
100,0.013708
100,0.008375
100,0.00775
100,0.007834
100,0.007958
100,0.007667
100,0.007625
100,0.00775
100,0.007666
100,0.015625
100,0.007959
100,0.00775
100,0.007834
100,0.008709
100,0.01025
100,0.007792
100,0.009917
100,0.00825
100,0.00775
200,0.018792
200,0.017875
200,0.011542
200,0.011708
200,0.011458
200,0.013292
200,0.010875
200,0.010959
200,0.010292
200,0.010458
200,0.010584
200,0.010666
200,0.010041
200,0.01025
200,0.010708
200,0.010583
200,0.010167
200,0.010584
200,0.011292
200,0.01075
200,0.028083
200,0.013625
200,0.021083
200,0.016417
200,0.012167
200,0.010667
200,0.010459
200,0.010542
200,0.010167
200,0.010208
200,0.010917
200,0.010791
200,0.010541
200,0.018708
200,0.011125
200,0.011292
200,0.010166
200,0.0145
200,0.010834
200,0.010708
200,0.01
500,0.022917
500,0.019667
500,0.018833
500,0.032542
500,0.025958
500,0.018292
500,0.017375
500,0.018041
500,0.017708
500,0.018084
500,0.017167
500,0.017292
500,0.018208
500,0.027958
500,0.028333
500,0.017708
500,0.016584
500,0.022625
500,0.017167
500,0.011916
500,0.012416
500,0.011333
500,0.011791
500,0.011292
500,0.01125
500,0.011917
500,0.010875
500,0.011417
500,0.014042
500,0.011375
500,0.013333
500,0.011792
500,0.012208
500,0.012542
500,0.010917
500,0.011
500,0.012167
500,0.014917
500,0.010833
500,0.01125
500,0.010333
1000,0.020292
1000,0.020542
1000,0.019125
1000,0.017916
1000,0.027083
1000,0.029208
1000,0.021041
1000,0.018958
1000,0.01875
1000,0.01825
1000,0.018291
1000,0.0195
1000,0.01825
1000,0.016583
1000,0.0165
1000,0.017625
1000,0.017
1000,0.021125
1000,0.018875
1000,0.023667
1000,0.027916
1000,0.019208
1000,0.018667
1000,0.017834
1000,0.017833
1000,0.018375
1000,0.018625
1000,0.019708
1000,0.02675
1000,0.019625
1000,0.01875
1000,0.01925
1000,0.018667
1000,0.019083
1000,0.018333
1000,0.024541
1000,0.018708
1000,0.018167
1000,0.019125
1000,0.027209
1000,0.01875
2500,0.037542
2500,0.068625
2500,0.037959
2500,0.035833
2500,0.04225
2500,0.071708
2500,0.049292
2500,0.035583
2500,0.037333
2500,0.047167
2500,0.037291
2500,0.031125
2500,0.032292
2500,0.031417
2500,0.031917
2500,0.0315
2500,0.093209
2500,0.035041
2500,0.033208
2500,0.02875
2500,0.028375
2500,0.02975
2500,0.029292
2500,0.041959
2500,0.041334
2500,0.032625
2500,0.031458
2500,0.072041
2500,0.044875
2500,0.05
2500,0.045334
2500,0.038458
2500,0.034875
2500,0.040709
2500,0.03275
2500,0.032959
2500,0.03175
2500,0.032583
2500,0.031667
2500,0.03175
2500,0.033916
5000,0.065333
5000,0.062333
5000,0.061708
5000,0.061875
5000,0.062917
5000,0.060834
5000,0.061958
5000,0.062417
5000,0.062542
5000,0.060833
5000,0.063917
5000,0.065834
5000,0.065125
5000,0.076083
5000,0.065209
5000,0.06475
5000,0.071708
5000,0.07775
5000,0.06475
5000,0.061625
5000,0.061709
5000,0.096584
5000,0.062084
5000,0.063167
5000,0.062792
5000,0.0625
5000,0.061333
5000,0.062708
5000,0.067458
5000,0.06125
5000,0.062208
5000,0.061708
5000,0.063375
5000,0.061417
5000,0.09575
5000,0.06875
5000,0.062209
5000,0.067333
5000,0.057833
5000,0.062459
5000,0.0605
10000,0.123125
10000,0.123083
10000,0.117584
10000,0.12175
10000,0.120708
10000,0.137042
10000,0.133958
10000,0.127084
10000,0.160875
10000,0.1465
10000,0.129625
10000,0.127583
10000,0.117541
10000,0.124667
10000,0.124458
10000,0.125917
10000,0.146125
10000,0.120541
10000,0.119458
10000,0.13625
10000,0.121417
10000,0.118958
10000,0.121792
10000,0.129833
10000,0.117625
10000,0.124459
10000,0.107041
10000,0.110625
10000,0.119291
10000,0.116583
10000,0.116667
10000,0.115916
10000,0.131583
10000,0.117541
10000,0.130125
10000,0.117167
10000,0.116208
10000,0.1185
10000,0.116042
10000,0.115583
10000,0.116375
20000,0.220458
20000,0.242125
20000,0.24175
20000,0.268625
20000,0.232958
20000,0.219959
20000,0.245833
20000,0.228917
20000,0.225416
20000,0.231291
20000,0.228208
20000,0.239042
20000,3.055541
20000,0.218959
20000,0.214
20000,0.218167
20000,0.216042
20000,0.21125
20000,0.2155
20000,0.23
20000,0.219084
20000,0.218333
20000,0.215458
20000,0.216791
20000,0.216125
20000,0.212
20000,0.214834
20000,0.211375
20000,0.215208
20000,0.21225
20000,0.2125
20000,0.2145
20000,0.21225
20000,0.230417
20000,0.223625
20000,0.210666
20000,0.214333
20000,0.232583
20000,0.234542
20000,0.213667
20000,0.226833
30000,0.217208
30000,0.208667
30000,0.236958
30000,0.269834
30000,0.211959
30000,0.194084
30000,0.196667
30000,0.204125
30000,0.205458
30000,0.171792
30000,0.210875
30000,0.202042
30000,0.210167
30000,0.203417
30000,0.168875
30000,0.203292
30000,0.204459
30000,0.200042
30000,0.201917
30000,0.211459
30000,0.199584
30000,0.202125
30000,0.205875
30000,0.203792
30000,0.201583
30000,0.205416
30000,0.183375
30000,0.205209
30000,0.202833
30000,0.221833
30000,0.226542
30000,0.216125
30000,0.210833
