SampleSize,TimeMs
41000,31.8064
41000,21.5632
41000,13.6376
41000,19.2209
41000,13.4833
41000,16.171
41000,13.7519
41000,18.7289
41000,12.1437
41000,12.535
41000,12.57
41000,15.3777
41000,18.7007
41000,19.1144
41000,19.0694
41000,14.8373
41000,36.4656
41000,17.3058
41000,21.9864
41000,14.3582
41000,16.665
41000,15.8061
41000,14.6866
41000,17.8034
41000,19.2362
41000,18.1866
41000,12.416
41000,12.3347
41000,20.2279
41000,18.7027
41000,15.5862
41000,24.1188
41000,17.2083
41000,14.0419
41000,15.5636
41000,16.1016
41000,13.6606
41000,13.1516
41000,12.6887
41000,13.5058
41000,13.1129
41000,13.2208
41000,13.4941
41000,16.3524
41000,16.1927
41000,14.6581
41000,15.3055
41000,12.8723
41000,13.3345
41000,18.2572
41000,17.744
41000,12.525
41000,13.187
41000,12.7042
41000,13.6375
41000,18.9515
41000,13.72
41000,20.9021
41000,18.4976
41000,20.3121
41000,14.7677
41000,17.1112
41000,18.2953
41000,13.2345
41000,14.032
41000,13.0687
41000,12.9359
41000,16.6636
41000,12.8992
41000,13.4974
41000,13.2807
41000,22.4457
41000,13.3919
41000,13.7973
41000,14.219
41000,13.0848
41000,13.7036
41000,13.1234
41000,14.0542
41000,19.3821
41000,14.5762
41000,12.7401
41000,12.9029
41000,13.0872
41000,12.8381
41000,13.5094
41000,17.8617
41000,17.4894
41000,17.9414
41000,15.503
41000,13.0039
41000,35.3208
41000,14.1591
41000,14.7835
41000,13.5587
41000,48.4911
41000,23.1145
41000,15.8156
41000,14.7708
41000,16.6645
41000,15.7351
41000,14.6866
41000,14.0371
41000,13.8945
41000,13.8586
41000,13.4105
41000,13.3237
41000,19.1164
41000,29.034
41000,18.4388
41000,16.5523
41000,14.4464
41000,17.3389
41000,13.1326
41000,16.0964
41000,14.3031
41000,13.3141
41000,21.3559
41000,13.9721
41000,19.402
41000,13.9486
41000,14.8932
41000,14.2822
41000,12.8293
41000,15.4511
41000,13.1346
41000,18.0619
41000,17.1781
41000,15.2556
41000,15.8961
41000,23.2855
41000,13.1419
41000,13.5387
41000,13.3807
41000,13.5845
41000,12.7614
41000,14.6495
41000,19.6063
41000,14.2959
41000,12.7129
41000,14.6201
41000,12.5667
41000,12.9296
41000,21.8627
41000,12.933
41000,12.6202
41000,12.6675
41000,12.8504
41000,13.883
41000,14.4213
41000,22.6476
41000,13.304
41000,12.8819
41000,19.265
41000,12.9896
41000,14.1929
41000,17.1992
41000,15.6755
41000,12.8154
41000,12.6237
41000,14.0899
41000,14.2685
41000,13.4629
41000,14.7016
41000,13.6078
41000,17.5158
41000,14.084
41000,13.5241
41000,19.7292
41000,19.4114
41000,13.5308
41000,16.9487
41000,13.9187
41000,16.7109
41000,13.6338
41000,13.9958
41000,15.435
41000,13.3554
41000,13.4273
41000,13.1061
41000,16.8364
41000,18.8626
41000,21.1754
41000,13.1813
41000,16.9828
41000,12.6948
41000,13.0161
41000,12.783
41000,13.4079
41000,16.976
41000,13.3655
41000,12.493
41000,13.6645
41000,13.4756
41000,12.8735
41000,12.6895
41000,15.7846
41000,12.577
41000,13.2863
41000,16.9453
41000,13.4685
41000,12.4279
41000,16.6925
41000,15.4856
41000,12.6347
41000,12.7275
41000,15.6807
41000,12.7386
41000,12.9001
41000,12.7948
41000,12.6498
41000,12.9189
41000,14.9273
41000,14.3325
41000,13.9099
41000,13.1951
41000,20.7438
41000,12.9606
41000,13.804
41000,23.4589
41000,25.9698
41000,14.1983
41000,13.1634
41000,20.28
41000,17.4468
41000,17.9049
41000,13.675
41000,12.7609
41000,19.9347
41000,13.8621
41000,19.9812
41000,17.3665
41000,13.8634
41000,17.6122
41000,13.0851
41000,13.1702
41000,16.0728
41000,17.5681
41000,15.0981
41000,20.597
41000,22.3666
41000,35.9633
41000,17.7287
41000,16.6943
41000,18.9023
41000,15.2217
41000,15.7092
41000,17.2248
41000,13.282
41000,13.0522
41000,13.0557
41000,17.5462
41000,20.9939
41000,19.7025
