SampleSize,TimeMs
50,0.248834
50,0.022458
50,0.021875
50,0.021833
50,0.017375
50,0.01925
50,0.015209
50,0.031041
50,0.012
50,0.009292
50,0.007375
50,0.007042
50,0.007292
50,0.007708
50,0.007667
50,0.007291
50,0.008625
50,0.006875
50,0.006959
50,0.006833
50,0.007125
50,0.007167
50,0.007167
50,0.007042
50,0.007
50,0.00775
50,0.007
50,0.007125
50,0.008375
50,0.006916
50,0.00675
50,0.006958
50,0.014
50,0.006625
50,0.00675
50,0.00675
50,0.006875
50,0.006792
50,0.007
50,0.006834
50,0.006833
50,0.007083
50,0.006833
50,0.006833
50,0.006833
50,0.006834
50,0.006917
50,0.008625
50,0.009583
50,0.0075
50,0.006834
50,0.006792
50,0.006833
50,0.00875
50,0.007166
50,0.006958
50,0.006792
50,0.007584
50,0.00675
50,0.006792
50,0.00675
50,0.00675
50,0.006708
50,0.011834
50,0.007
50,0.00675
50,0.007375
50,0.007
50,0.006833
50,0.008
50,0.006584
50,0.006583
50,0.006667
50,0.006625
50,0.006625
50,0.006541
50,0.006667
50,0.006709
50,0.006625
50,0.006667
50,0.008792
50,0.006916
50,0.006458
50,0.0065
50,0.006625
50,0.007
50,0.006583
50,0.006708
50,0.008458
50,0.007375
50,0.006709
50,0.006666
50,0.006583
50,0.006791
50,0.006833
50,0.007334
50,0.006459
50,0.0065
50,0.006625
50,0.006625
70,0.011583
70,0.009625
70,0.009375
70,0.009334
70,0.009209
70,0.009708
70,0.017208
70,0.0115
70,0.025084
70,0.005417
70,0.012625
70,0.001458
70,0.001416
70,0.00175
70,0.001417
70,0.001417
70,0.001958
70,0.001459
70,0.001417
70,0.001875
70,0.004792
70,0.002875
70,0.001417
70,0.001584
70,0.003458
70,0.001542
70,0.002083
70,0.001583
70,0.001292
70,0.007625
70,0.001417
70,0.009542
70,0.001459
70,0.001375
70,0.001417
70,0.001542
70,0.001459
70,0.001458
70,0.001416
70,0.001417
70,0.001333
70,0.001417
70,0.001416
70,0.001417
70,0.001458
70,0.001541
70,0.001333
70,0.001583
70,0.001333
70,0.001417
70,0.001375
70,0.001791
70,0.001458
70,0.001541
70,0.001375
70,0.0015
70,0.001334
70,0.001375
70,0.001375
70,0.001333
70,0.001333
70,0.001417
70,0.001333
70,0.001334
70,0.001416
70,0.001333
70,0.001334
70,0.001333
70,0.001417
70,0.001334
70,0.006958
70,0.003958
70,0.001791
70,0.001125
70,0.001084
70,0.001125
70,0.001125
70,0.001125
70,0.001083
70,0.001125
70,0.001125
70,0.001084
70,0.001166
70,0.001083
70,0.001083
70,0.002208
70,0.001125
70,0.001083
70,0.001125
70,0.001084
70,0.001083
70,0.001708
70,0.001334
70,0.001125
70,0.001083
70,0.001208
70,0.001083
70,0.001125
70,0.001
70,0.001084
90,0.00225
90,0.001458
90,0.001458
90,0.001458
90,0.001333
90,0.001542
90,0.001417
90,0.001416
90,0.001375
90,0.001375
90,0.001417
90,0.001458
90,0.001417
90,0.001458
90,0.001541
90,0.001458
